tick	walking_tick	ref_zmp_x	ref_zmp_y	ref_zmp_z	target_com_stance_x	target_com_stance_y	target_com_stance_z	com_stance_x	com_stance_y	com_stance_z	com_global_x	com_global_y	com_global_z	lfoot_x	lfoot_y	lfoot_z	rfoot_x	rfoot_y	rfoot_z	target_com_global_x	target_com_global_y	target_com_global_z	q_leg_desired[0..11]	q_leg_meas[0..11]	phase_indicator	swing_target_x	swing_target_y	swing_target_z	ref_vrp_world_x	ref_vrp_world_y	ref_vrp_world_z	target_com_world_x	target_com_world_y	target_com_world_z	com_world_x	com_world_y	com_world_z	stance_foot_x	stance_foot_y	stance_foot_z	swing_foot_x	swing_foot_y	swing_foot_z
22	23	0.030000	-0.050000	0.625800	0.020193	-0.049164	0.610375	0.086548	-0.085321	0.612527	-0.016652	0.049089	-0.064068	-0.012590	0.118500	0.034580	-0.016453	-0.136848	0.077934	-0.005128	-0.025593	-0.066220	-0.426274	-0.098390	0.076149	0.983684	-0.561187	0.124028	-0.671440	-0.092635	0.109053	1.403841	-0.719458	0.114535	-0.314688	-0.136577	0.094721	0.932345	-0.527941	0.152380	-0.458805	-0.191415	0.111394	1.262654	-0.671089	0.177249	0	0.090382	-0.117220	0.033978	0.018038	0.068882	0.660380	0.008221	0.069595	0.644955	0.075027	0.034278	0.647107	-0.012590	0.118500	0.034580	-0.016453	-0.136848	0.077934
23	24	0.030000	-0.050000	0.625800	0.020557	-0.049290	0.610962	0.086310	-0.083313	0.613371	-0.015733	0.050169	-0.063117	-0.012590	0.118500	0.034580	-0.009872	-0.143184	0.084274	-0.002485	-0.022670	-0.065525	-0.425449	-0.098676	0.075507	0.983180	-0.561316	0.124133	-0.680002	-0.090003	0.110199	1.407249	-0.714447	0.115938	-0.306609	-0.137642	0.097747	0.932942	-0.532942	0.164784	-0.473940	-0.197636	0.129834	1.288126	-0.685287	0.193615	0	0.091652	-0.116661	0.033978	0.018305	0.069048	0.660380	0.008852	0.069588	0.645542	0.075206	0.036755	0.647951	-0.012590	0.118500	0.034580	-0.009872	-0.143184	0.084274
24	25	0.030000	-0.050000	0.625800	0.021026	-0.049542	0.611550	0.086201	-0.082101	0.614314	-0.015045	0.050966	-0.062259	-0.012590	0.118500	0.034580	-0.003607	-0.149178	0.089623	-0.001084	-0.020539	-0.065024	-0.424264	-0.098536	0.074967	0.982415	-0.561798	0.123441	-0.688381	-0.087411	0.111031	1.410634	-0.709619	0.116720	-0.297447	-0.139193	0.094707	0.933606	-0.530330	0.158962	-0.484602	-0.202017	0.143695	1.307574	-0.692721	0.200394	0	0.091350	-0.116795	0.033978	0.018242	0.069009	0.660380	0.009261	0.069316	0.646130	0.074972	0.037852	0.648894	-0.012590	0.118500	0.034580	-0.003607	-0.149178	0.089623
25	26	0.030000	-0.050000	0.625800	0.021589	-0.049912	0.612133	0.086842	-0.078212	0.615298	-0.014714	0.051387	-0.061565	-0.012590	0.118500	0.034580	0.003371	-0.149183	0.094016	0.002869	-0.017530	-0.064730	-0.422875	-0.098224	0.074513	0.981722	-0.562323	0.123003	-0.695532	-0.085331	0.110585	1.410882	-0.703024	0.116983	-0.288993	-0.142790	0.097064	0.930018	-0.532503	0.163032	-0.497623	-0.202136	0.152935	1.323979	-0.695616	0.204119	0	0.092035	-0.116491	0.033978	0.018386	0.069099	0.660380	0.009975	0.069022	0.646713	0.075771	0.042008	0.649878	-0.012590	0.118500	0.034580	0.003371	-0.149183	0.094016
26	27	0.030000	-0.050000	0.625800	0.022240	-0.050392	0.612710	0.086395	-0.076801	0.616114	-0.014745	0.051733	-0.060862	-0.012590	0.118500	0.034580	0.010525	-0.149760	0.096373	0.003294	-0.015258	-0.064265	-0.421509	-0.097557	0.074480	0.981725	-0.563790	0.121836	-0.702495	-0.083051	0.110459	1.411646	-0.697198	0.116985	-0.278503	-0.150843	0.093998	0.925664	-0.528506	0.155400	-0.508012	-0.204011	0.161158	1.335952	-0.696036	0.204465	0	0.090741	-0.117063	0.033978	0.018114	0.068929	0.660380	0.010360	0.068427	0.647290	0.074882	0.042928	0.650694	-0.012590	0.118500	0.034580	0.010525	-0.149760	0.096373
27	28	0.030000	-0.050000	0.625800	0.022972	-0.050977	0.613279	0.083517	-0.074778	0.617294	-0.014788	0.051681	-0.060433	-0.012590	0.118500	0.034580	0.011105	-0.148342	0.099515	0.003529	-0.010742	-0.064448	-0.419144	-0.096885	0.073981	0.979812	-0.563941	0.121212	-0.710305	-0.080893	0.110425	1.414757	-0.693254	0.116475	-0.272614	-0.155368	0.098176	0.917167	-0.531543	0.162291	-0.511608	-0.207420	0.165577	1.347576	-0.696238	0.205351	0	0.092256	-0.116392	0.033978	0.018433	0.069128	0.660380	0.011426	0.068006	0.647859	0.072448	0.045456	0.651874	-0.012590	0.118500	0.034580	0.011105	-0.148342	0.099515
28	29	0.030000	-0.050000	0.625800	0.023781	-0.051663	0.613838	0.087530	-0.074655	0.617348	-0.014935	0.051524	-0.059969	-0.012590	0.118500	0.034580	0.025498	-0.147282	0.098769	0.005737	-0.013015	-0.063479	-0.419077	-0.096073	0.073987	0.983409	-0.567643	0.120019	-0.714700	-0.078800	0.109792	1.411578	-0.686248	0.116081	-0.254948	-0.162178	0.096663	0.912812	-0.527309	0.159956	-0.524349	-0.208204	0.169461	1.350483	-0.697163	0.208498	0	0.091354	-0.116793	0.033978	0.018243	0.069009	0.660380	0.012053	0.067243	0.648418	0.076178	0.045320	0.651928	-0.012590	0.118500	0.034580	0.025498	-0.147282	0.098769
29	30	0.030000	-0.050000	0.625800	0.024664	-0.052445	0.614386	0.088721	-0.075244	0.617599	-0.014657	0.051240	-0.059913	-0.012590	0.118500	0.034580	0.029949	-0.145889	0.098320	0.006450	-0.013395	-0.063126	-0.417250	-0.095028	0.073435	0.983253	-0.568962	0.119153	-0.719793	-0.076824	0.109485	1.410567	-0.680937	0.115638	-0.246366	-0.164623	0.100533	0.906046	-0.531042	0.165410	-0.529104	-0.209005	0.171336	1.351122	-0.696346	0.212495	0	0.091690	-0.116644	0.033978	0.018314	0.069053	0.660380	0.013023	0.066512	0.648966	0.077484	0.044880	0.652179	-0.012590	0.118500	0.034580	0.029949	-0.145889	0.098320
30	31	0.030000	-0.050000	0.625800	0.025617	-0.053323	0.614921	0.088568	-0.076159	0.617198	-0.014955	0.050961	-0.059845	-0.012590	0.118500	0.034580	0.035557	-0.142613	0.095234	0.005485	-0.012808	-0.062121	-0.415773	-0.094042	0.072432	0.983736	-0.570733	0.117693	-0.723509	-0.074783	0.109489	1.407644	-0.675392	0.115075	-0.239625	-0.167743	0.101578	0.905228	-0.527592	0.165124	-0.529275	-0.206977	0.168015	1.344679	-0.696372	0.210696	0	0.091832	-0.116581	0.033978	0.018343	0.069072	0.660380	0.014024	0.065667	0.649501	0.077392	0.044018	0.651778	-0.012590	0.118500	0.034580	0.035557	-0.142613	0.095234
31	32	0.030000	-0.050000	0.625800	0.026639	-0.054295	0.615443	0.088771	-0.076579	0.616822	-0.015168	0.050521	-0.059987	-0.012590	0.118500	0.034580	0.041277	-0.137978	0.090844	0.005321	-0.012225	-0.061366	-0.414045	-0.092845	0.071336	0.984053	-0.572547	0.116174	-0.725526	-0.073242	0.109458	1.402264	-0.669528	0.114364	-0.233318	-0.168808	0.101832	0.904606	-0.534250	0.169556	-0.526028	-0.203108	0.159042	1.329799	-0.696006	0.210212	0	0.092257	-0.116392	0.033978	0.018433	0.069128	0.660380	0.015161	0.064765	0.650023	0.077738	0.043765	0.651402	-0.012590	0.118500	0.034580	0.041277	-0.137978	0.090844
