tick	walking_tick	ref_zmp_x	ref_zmp_y	ref_zmp_z	target_com_stance_x	target_com_stance_y	target_com_stance_z	com_stance_x	com_stance_y	com_stance_z	com_global_x	com_global_y	com_global_z	lfoot_x	lfoot_y	lfoot_z	rfoot_x	rfoot_y	rfoot_z	target_com_global_x	target_com_global_y	target_com_global_z	q_leg_desired[0..11]	q_leg_meas[0..11]	phase_indicator	swing_target_x	swing_target_y	swing_target_z	ref_vrp_world_x	ref_vrp_world_y	ref_vrp_world_z	target_com_world_x	target_com_world_y	target_com_world_z	com_world_x	com_world_y	com_world_z	stance_foot_x	stance_foot_y	stance_foot_z	swing_foot_x	swing_foot_y	swing_foot_z
0	1	0.002710	-0.087917	0.617283	0.041257	-0.092460	0.618098	0.040765	-0.093209	0.618615	0.048976	0.020540	-0.067201	0.006466	0.095787	0.000000	-0.006466	-0.095787	-0.004758	0.049109	0.021426	-0.067719	-0.369443	-0.040445	0.021974	0.941143	-0.572093	0.045977	-0.328657	0.031388	-0.014457	0.901698	-0.583229	-0.029326	-0.399372	-0.051465	0.041381	0.937151	-0.500819	0.064040	-0.375919	0.016115	-0.000589	0.932780	-0.514468	-0.024101	0	0.255825	-0.204747	-0.004758	0.008988	0.007864	0.617283	0.047526	0.003239	0.618098	0.047032	0.002491	0.618615	0.006466	0.095787	0.000000	-0.006466	-0.095787	-0.004758
1	2	0.024102	-0.069118	0.614104	0.044020	-0.088304	0.615252	0.039884	-0.092844	0.618171	0.049158	0.020471	-0.067113	0.006466	0.095787	0.000000	-0.007228	-0.096140	-0.005166	0.050993	0.026332	-0.070032	-0.372068	-0.046848	0.026010	0.957707	-0.586186	0.053537	-0.332247	0.025068	-0.011174	0.921070	-0.598931	-0.022196	-0.402090	-0.050886	0.045037	0.940100	-0.504367	0.067852	-0.376822	0.013985	0.000603	0.934331	-0.514606	-0.023637	0	0.256758	-0.203970	-0.004758	0.030636	0.026692	0.614104	0.050572	0.007526	0.615252	0.046441	0.002982	0.618171	0.006466	0.095787	0.000000	-0.007228	-0.096140	-0.005166
2	3	0.049636	-0.046682	0.610311	0.048551	-0.081709	0.610833	0.039167	-0.092820	0.617343	0.049451	0.020367	-0.066896	0.006466	0.095787	0.000000	-0.007791	-0.096365	-0.005429	0.053233	0.034409	-0.073406	-0.375123	-0.057113	0.032486	0.982201	-0.607928	0.065660	-0.336289	0.014977	-0.005769	0.948926	-0.622656	-0.010743	-0.405082	-0.049326	0.050300	0.946142	-0.511343	0.072249	-0.380018	0.012911	0.003120	0.940884	-0.516781	-0.019921	0	0.257606	-0.203260	-0.004758	0.056279	0.049294	0.610311	0.055328	0.014263	0.610833	0.045987	0.003116	0.617343	0.006466	0.095787	0.000000	-0.007791	-0.096365	-0.005429
3	4	0.071029	-0.027883	0.607133	0.053647	-0.074625	0.606222	0.037966	-0.092466	0.616007	0.050017	0.020203	-0.066480	0.006466	0.095787	0.000000	-0.009454	-0.096456	-0.005473	0.056648	0.043011	-0.076265	-0.376919	-0.068309	0.039499	1.006238	-0.630576	0.078859	-0.339026	0.004015	0.000229	0.976366	-0.647327	0.001756	-0.411235	-0.049352	0.054264	0.956897	-0.519797	0.077702	-0.385302	0.012971	0.007258	0.953642	-0.521228	-0.016612	0	0.257583	-0.203279	-0.004758	0.077599	0.068168	0.607133	0.060391	0.021362	0.606222	0.044777	0.003463	0.616007	0.006466	0.095787	0.000000	-0.009454	-0.096456	-0.005473
4	5	0.080000	-0.020000	0.605800	0.058595	-0.068121	0.602118	0.038045	-0.092096	0.613978	0.050643	0.020007	-0.065948	0.006466	0.095787	0.000000	-0.009044	-0.096518	-0.005975	0.059077	0.050437	-0.077807	-0.377089	-0.078772	0.045935	1.026180	-0.650799	0.091131	-0.339991	-0.006185	0.005867	0.999325	-0.669355	0.013407	-0.418709	-0.049369	0.057866	0.973396	-0.530546	0.084671	-0.393415	0.012843	0.010513	0.968411	-0.528390	-0.012499	0	0.257609	-0.203257	-0.004758	0.086542	0.076092	0.605800	0.065321	0.027890	0.602118	0.044863	0.003836	0.613978	0.006466	0.095787	0.000000	-0.009044	-0.096518	-0.005975
5	6	0.080000	-0.020000	0.605800	0.063150	-0.062507	0.598671	0.039095	-0.091159	0.611804	0.051267	0.019710	-0.065420	0.006466	0.095787	0.000000	-0.008345	-0.096660	-0.006104	0.060906	0.055859	-0.078552	-0.375801	-0.087605	0.051965	1.041599	-0.667999	0.101801	-0.339636	-0.014753	0.011353	1.017393	-0.687867	0.023558	-0.424555	-0.049624	0.060960	0.991292	-0.538359	0.092290	-0.400676	0.012732	0.013660	0.985557	-0.535638	-0.009444	0	0.257490	-0.203357	-0.004758	0.086534	0.076060	0.605800	0.069830	0.033496	0.598671	0.045873	0.004762	0.611804	0.006466	0.095787	0.000000	-0.008345	-0.096660	-0.006104
6	7	0.080000	-0.020000	0.605800	0.067295	-0.057756	0.595814	0.038617	-0.089740	0.609298	0.052078	0.019444	-0.064734	0.006466	0.095787	0.000000	-0.008886	-0.096744	-0.006480	0.064501	0.060567	-0.078217	-0.373447	-0.094475	0.058088	1.053426	-0.682754	0.110839	-0.344814	-0.022776	0.016638	1.042556	-0.707950	0.033136	-0.433298	-0.050451	0.065326	1.011430	-0.548327	0.101566	-0.408474	0.012502	0.018441	1.004272	-0.543800	-0.004133	0	0.257418	-0.203418	-0.004758	0.086529	0.076041	0.605800	0.073944	0.038245	0.595814	0.045368	0.006169	0.609298	0.006466	0.095787	0.000000	-0.008886	-0.096744	-0.006480
7	8	0.080000	-0.020000	0.605800	0.071088	-0.053758	0.593442	0.040157	-0.087961	0.606794	0.052712	0.018955	-0.064156	0.006466	0.095787	0.000000	-0.007909	-0.097218	-0.006597	0.066243	0.063040	-0.077508	-0.369822	-0.099651	0.064286	1.061467	-0.695062	0.118478	-0.360442	-0.031731	0.021477	1.083349	-0.733176	0.043298	-0.438915	-0.051133	0.070522	1.030827	-0.558024	0.108573	-0.416587	0.011556	0.023998	1.023336	-0.551864	0.002216	0	0.257367	-0.203460	-0.004758	0.086526	0.076027	0.605800	0.077716	0.042242	0.593442	0.046888	0.007946	0.606794	0.006466	0.095787	0.000000	-0.007909	-0.097218	-0.006597
8	9	0.080000	-0.020000	0.605800	0.074592	-0.050418	0.591475	0.042119	-0.086117	0.604518	0.053329	0.018336	-0.063623	0.006466	0.095787	0.000000	-0.005323	-0.097862	-0.006683	0.067603	0.064435	-0.076666	-0.365819	-0.103206	0.070656	1.067715	-0.706028	0.124769	-0.384361	-0.041620	0.026258	1.135369	-0.761292	0.054179	-0.439426	-0.052795	0.078878	1.046337	-0.565586	0.119326	-0.424521	0.007542	0.030761	1.041931	-0.559768	0.008505	0	0.257491	-0.203356	-0.004758	0.086534	0.076060	0.605800	0.081230	0.045624	0.591475	0.048880	0.009814	0.604518	0.006466	0.095787	0.000000	-0.005323	-0.097862	-0.006683
9	10	0.080000	-0.020000	0.605800	0.077856	-0.047667	0.589854	0.042147	-0.084543	0.602371	0.054173	0.017750	-0.062995	0.006466	0.095787	0.000000	-0.004516	-0.099381	-0.006734	0.070840	0.066300	-0.075512	-0.361293	-0.105346	0.077185	1.072106	-0.715720	0.129883	-0.414634	-0.052373	0.031301	1.194444	-0.790061	0.065795	-0.444684	-0.055113	0.088587	1.060100	-0.573714	0.132655	-0.435438	0.001560	0.039921	1.061216	-0.567450	0.017607	0	0.257732	-0.203154	-0.004758	0.086550	0.076125	0.605800	0.084523	0.048449	0.589854	0.048970	0.011423	0.602371	0.006466	0.095787	0.000000	-0.004516	-0.099381	-0.006734
