tick	walking_tick	ref_zmp_x	ref_zmp_y	ref_zmp_z	target_com_stance_x	target_com_stance_y	target_com_stance_z	com_stance_x	com_stance_y	com_stance_z	com_global_x	com_global_y	com_global_z	lfoot_x	lfoot_y	lfoot_z	rfoot_x	rfoot_y	rfoot_z	target_com_global_x	target_com_global_y	target_com_global_z	q_leg_desired[0..11]	q_leg_meas[0..11]	phase_indicator	swing_target_x	swing_target_y	swing_target_z	ref_vrp_world_x	ref_vrp_world_y	ref_vrp_world_z	target_com_world_x	target_com_world_y	target_com_world_z	com_world_x	com_world_y	com_world_z	stance_foot_x	stance_foot_y	stance_foot_z	swing_foot_x	swing_foot_y	swing_foot_z
0	1	0.004751	-0.093996	0.614592	0.039629	-0.099294	0.615133	0.039107	-0.100131	0.615613	0.049670	0.020817	-0.066076	0.004505	0.102564	0.000000	-0.004505	-0.102564	-0.005705	0.049800	0.021795	-0.066556	-0.382907	-0.031780	0.013821	0.964111	-0.581334	0.034280	-0.347540	0.022923	-0.006985	0.921586	-0.586928	-0.025692	-0.400744	-0.050204	0.031565	0.963348	-0.517105	0.049650	-0.382277	0.001602	0.006776	0.958619	-0.523103	-0.019499	0	0.252975	-0.198705	-0.005705	0.008778	0.008544	0.614592	0.043628	0.003069	0.615133	0.043102	0.002235	0.615613	0.004505	0.102564	0.000000	-0.004505	-0.102564	-0.005705
1	2	0.025579	-0.073515	0.612159	0.042556	-0.094654	0.612493	0.038440	-0.099970	0.615129	0.049842	0.020778	-0.065970	0.004505	0.102564	0.000000	-0.004992	-0.103152	-0.006085	0.051376	0.027324	-0.068607	-0.384476	-0.038874	0.018325	0.979115	-0.594881	0.042672	-0.349656	0.015902	-0.003096	0.938325	-0.601513	-0.017659	-0.403514	-0.049531	0.034243	0.966860	-0.520597	0.055223	-0.383572	-0.000290	0.007874	0.960477	-0.523327	-0.019026	0	0.253675	-0.198127	-0.005705	0.029881	0.028978	0.612159	0.046799	0.007793	0.612493	0.042669	0.002487	0.615129	0.004505	0.102564	0.000000	-0.004992	-0.103152	-0.006085
2	3	0.050438	-0.049070	0.609254	0.047338	-0.087289	0.608402	0.036427	-0.099879	0.614443	0.050230	0.020765	-0.065729	0.004505	0.102564	0.000000	-0.006952	-0.103425	-0.006404	0.054896	0.036759	-0.071769	-0.385914	-0.050247	0.025535	1.001197	-0.615774	0.056127	-0.351882	0.004661	0.003214	0.963019	-0.623976	-0.004759	-0.408806	-0.048423	0.037564	0.972339	-0.528583	0.060309	-0.385788	-0.000682	0.010057	0.965087	-0.526001	-0.014469	0	0.254184	-0.197704	-0.005705	0.054891	0.053440	0.609254	0.051750	0.015224	0.608402	0.040826	0.002645	0.614443	0.004505	0.102564	0.000000	-0.006952	-0.103425	-0.006404
3	4	0.071266	-0.028589	0.606821	0.052694	-0.079372	0.604146	0.036171	-0.099596	0.613133	0.050656	0.020639	-0.065358	0.004505	0.102564	0.000000	-0.007064	-0.103444	-0.006647	0.057236	0.045912	-0.074346	-0.385978	-0.062658	0.033323	1.022560	-0.637438	0.070773	-0.352752	-0.007579	0.010139	0.987133	-0.647301	0.009307	-0.414303	-0.048423	0.040015	0.983069	-0.537100	0.069645	-0.391387	-0.000665	0.012361	0.975160	-0.530497	-0.011033	0	0.254231	-0.197664	-0.005705	0.075745	0.073910	0.606821	0.057127	0.023143	0.604146	0.040586	0.002934	0.613133	0.004505	0.102564	0.000000	-0.007064	-0.103444	-0.006647
4	5	0.080000	-0.020000	0.605800	0.057874	-0.072096	0.600370	0.037283	-0.098909	0.611205	0.051178	0.020395	-0.064906	0.004505	0.102564	0.000000	-0.006263	-0.103472	-0.006928	0.058696	0.053355	-0.075741	-0.384583	-0.074262	0.040456	1.040016	-0.656715	0.084391	-0.352053	-0.018999	0.016582	1.007049	-0.668072	0.022410	-0.421759	-0.048423	0.043162	0.998775	-0.545220	0.075880	-0.400071	-0.000758	0.015106	0.989281	-0.536806	-0.008856	0	0.254312	-0.197597	-0.005705	0.084492	0.082512	0.605800	0.062333	0.030430	0.600370	0.041725	0.003630	0.611205	0.004505	0.102564	0.000000	-0.006263	-0.103472	-0.006928
5	6	0.080000	-0.020000	0.605800	0.062624	-0.065804	0.597212	0.036890	-0.097924	0.609101	0.052019	0.020161	-0.064312	0.004505	0.102564	0.000000	-0.006620	-0.103753	-0.007116	0.061996	0.060090	-0.076201	-0.381986	-0.084100	0.047086	1.053319	-0.673101	0.096245	-0.350311	-0.028656	0.022732	1.022501	-0.685482	0.033832	-0.429779	-0.048542	0.048773	1.015223	-0.553382	0.083346	-0.409121	-0.000665	0.021400	1.006479	-0.542947	-0.003839	0	0.254311	-0.197599	-0.005705	0.084492	0.082512	0.605800	0.067087	0.036719	0.597212	0.041332	0.004616	0.609101	0.004505	0.102564	0.000000	-0.006620	-0.103753	-0.007116
6	7	0.080000	-0.020000	0.605800	0.066935	-0.060464	0.594605	0.038168	-0.096783	0.606516	0.052704	0.019716	-0.063751	0.004505	0.102564	0.000000	-0.006247	-0.104004	-0.007577	0.063682	0.064728	-0.075661	-0.378470	-0.091840	0.053719	1.063213	-0.687086	0.106312	-0.354366	-0.037542	0.028644	1.045437	-0.704585	0.044506	-0.438403	-0.048644	0.055322	1.034414	-0.561984	0.092837	-0.419382	-0.000801	0.028177	1.024674	-0.550926	0.002121	0	0.254319	-0.197591	-0.005705	0.084493	0.082514	0.605800	0.071402	0.042058	0.594605	0.042614	0.005757	0.606516	0.004505	0.102564	0.000000	-0.006247	-0.104004	-0.007577
7	8	0.080000	-0.020000	0.605800	0.070869	-0.055953	0.592451	0.038870	-0.095144	0.604147	0.053573	0.019175	-0.063142	0.004505	0.102564	0.000000	-0.005389	-0.104325	-0.007780	0.066351	0.068130	-0.074838	-0.373837	-0.097762	0.060360	1.069532	-0.698687	0.114842	-0.369075	-0.047072	0.034162	1.084275	-0.728875	0.055610	-0.444087	-0.049616	0.060960	1.052430	-0.569256	0.102809	-0.427844	-0.001398	0.034631	1.042306	-0.556764	0.008765	0	0.253944	-0.197903	-0.005705	0.084468	0.082414	0.605800	0.075270	0.046479	0.592451	0.043197	0.007347	0.604147	0.004505	0.102564	0.000000	-0.005389	-0.104325	-0.007780
8	9	0.080000	-0.020000	0.605800	0.074495	-0.052163	0.590674	0.038519	-0.092931	0.601796	0.054467	0.018625	-0.062542	0.004505	0.102564	0.000000	-0.005825	-0.104355	-0.008343	0.070176	0.070679	-0.073665	-0.368972	-0.101970	0.067122	1.074295	-0.709049	0.121917	-0.392341	-0.057265	0.039673	1.134774	-0.756205	0.067293	-0.454305	-0.050502	0.068660	1.069585	-0.578898	0.119418	-0.437773	-0.002148	0.042184	1.057364	-0.563407	0.016104	0	0.254104	-0.197771	-0.005705	0.084478	0.082457	0.605800	0.078931	0.050301	0.590674	0.042900	0.009581	0.601796	0.004505	0.102564	0.000000	-0.005825	-0.104355	-0.008343
9	10	0.080000	-0.020000	0.605800	0.077864	-0.049017	0.589219	0.041698	-0.090436	0.599984	0.055148	0.017768	-0.062134	0.004505	0.102564	0.000000	-0.001884	-0.105694	-0.008108	0.070841	0.070468	-0.072899	-0.363664	-0.104679	0.073997	1.077297	-0.718159	0.127717	-0.422109	-0.068070	0.045460	1.192536	-0.784229	0.079572	-0.454075	-0.052846	0.076387	1.081857	-0.584118	0.129562	-0.447769	-0.004270	0.053059	1.072440	-0.567690	0.023608	0	0.253640	-0.198156	-0.005705	0.084447	0.082333	0.605800	0.082227	0.053322	0.589219	0.045942	0.012008	0.599984	0.004505	0.102564	0.000000	-0.001884	-0.105694	-0.008108
