tick	walking_tick	ref_zmp_x	ref_zmp_y	ref_zmp_z	target_com_stance_x	target_com_stance_y	target_com_stance_z	com_stance_x	com_stance_y	com_stance_z	com_global_x	com_global_y	com_global_z	lfoot_x	lfoot_y	lfoot_z	rfoot_x	rfoot_y	rfoot_z	target_com_global_x	target_com_global_y	target_com_global_z	q_leg_desired[0..11]	q_leg_meas[0..11]	phase_indicator	swing_target_x	swing_target_y	swing_target_z	ref_vrp_world_x	ref_vrp_world_y	ref_vrp_world_z	target_com_world_x	target_com_world_y	target_com_world_z	com_world_x	com_world_y	com_world_z	stance_foot_x	stance_foot_y	stance_foot_z	swing_foot_x	swing_foot_y	swing_foot_z
0	1	0.002084	-0.091242	0.614606	0.046928	-0.095787	0.615149	0.046523	-0.096577	0.615628	0.049898	0.016868	-0.067124	0.006654	0.099533	0.000000	-0.006654	-0.099533	-0.005092	0.049990	0.017752	-0.067603	-0.366327	-0.032749	0.023255	0.959073	-0.593187	0.040049	-0.323689	0.021515	-0.014993	0.916610	-0.600432	-0.020269	-0.399287	-0.049940	0.041193	0.957017	-0.518534	0.056116	-0.374172	0.000528	-0.001928	0.954025	-0.536426	-0.014309	0	0.257574	-0.199698	-0.005092	0.009018	0.008297	0.614606	0.053876	0.003891	0.615149	0.053473	0.003099	0.615628	0.006654	0.099533	0.000000	-0.006654	-0.099533	-0.005092
1	2	0.023650	-0.071524	0.612169	0.049210	-0.091400	0.612509	0.045960	-0.096295	0.615111	0.050058	0.016795	-0.067029	0.006654	0.099533	0.000000	-0.007170	-0.099956	-0.005470	0.051300	0.022538	-0.069631	-0.369071	-0.039508	0.027467	0.974127	-0.605667	0.048017	-0.327424	0.014708	-0.011435	0.934412	-0.614412	-0.012598	-0.401997	-0.049352	0.044448	0.960613	-0.521051	0.059962	-0.375374	-0.001739	-0.001071	0.956147	-0.536607	-0.013917	0	0.258435	-0.198974	-0.005092	0.030729	0.028151	0.612169	0.056407	0.008427	0.612509	0.053186	0.003513	0.615111	0.006654	0.099533	0.000000	-0.007170	-0.099956	-0.005470
2	3	0.049390	-0.047988	0.609260	0.052990	-0.084437	0.608421	0.045432	-0.096166	0.614301	0.050354	0.016666	-0.066806	0.006654	0.099533	0.000000	-0.007505	-0.100091	-0.005590	0.053082	0.030350	-0.072686	-0.372358	-0.050334	0.034237	0.996297	-0.624887	0.060788	-0.331629	0.003850	-0.005600	0.959588	-0.635288	-0.000288	-0.404587	-0.048056	0.049684	0.966459	-0.526571	0.068808	-0.379081	-0.002454	0.002076	0.963476	-0.538391	-0.010853	0	0.259160	-0.198361	-0.005092	0.056445	0.051960	0.609260	0.060350	0.015542	0.608421	0.052890	0.003751	0.614301	0.006654	0.099533	0.000000	-0.007505	-0.100091	-0.005590
3	4	0.070956	-0.028269	0.606822	0.057295	-0.076955	0.604166	0.043679	-0.095654	0.613083	0.050978	0.016453	-0.066412	0.006654	0.099533	0.000000	-0.009426	-0.100149	-0.005765	0.056766	0.038849	-0.075330	-0.374482	-0.062129	0.041588	1.017970	-0.644887	0.074682	-0.334617	-0.007934	0.000855	0.984261	-0.656942	0.013136	-0.411448	-0.047945	0.055362	0.975697	-0.533197	0.074838	-0.384791	-0.002863	0.007299	0.974581	-0.542068	-0.007265	0	0.259394	-0.198163	-0.005092	0.077866	0.071915	0.606822	0.064652	0.023106	0.604166	0.051208	0.004283	0.613083	0.006654	0.099533	0.000000	-0.009426	-0.100149	-0.005765
4	5	0.080000	-0.020000	0.605800	0.061527	-0.070079	0.600392	0.043678	-0.095473	0.611225	0.051565	0.016116	-0.065942	0.006654	0.099533	0.000000	-0.009539	-0.100226	-0.006247	0.058856	0.046286	-0.076775	-0.375012	-0.073138	0.048356	1.035827	-0.662714	0.087594	-0.335878	-0.018890	0.006906	1.004756	-0.676222	0.025643	-0.419237	-0.047869	0.058509	0.990517	-0.543883	0.081942	-0.392631	-0.002983	0.010312	0.987602	-0.548901	-0.004029	0	0.259122	-0.198393	-0.005092	0.086816	0.080194	0.605800	0.068758	0.029964	0.600392	0.051119	0.004424	0.611225	0.006654	0.099533	0.000000	-0.009539	-0.100226	-0.006247
5	6	0.080000	-0.020000	0.605800	0.065464	-0.064139	0.597236	0.045151	-0.094308	0.609063	0.052183	0.015751	-0.065445	0.006654	0.099533	0.000000	-0.007838	-0.100196	-0.006481	0.059993	0.051273	-0.077273	-0.374071	-0.082456	0.054676	1.049462	-0.677830	0.098821	-0.335864	-0.028128	0.012731	1.020803	-0.692394	0.036542	-0.424631	-0.048167	0.062875	1.007561	-0.551885	0.090005	-0.401238	-0.003196	0.014410	1.003718	-0.554490	0.000657	0	0.259301	-0.198242	-0.005092	0.086828	0.080242	0.605800	0.072683	0.035976	0.597236	0.052639	0.005628	0.609063	0.006654	0.099533	0.000000	-0.007838	-0.100196	-0.006481
6	7	0.080000	-0.020000	0.605800	0.069079	-0.059104	0.594630	0.044307	-0.093072	0.606736	0.053034	0.015363	-0.064814	0.006654	0.099533	0.000000	-0.008754	-0.100373	-0.006989	0.063614	0.056051	-0.076920	-0.371789	-0.089811	0.061013	1.059296	-0.690554	0.108386	-0.341112	-0.036738	0.018368	1.043736	-0.710210	0.046793	-0.435190	-0.048499	0.066397	1.026557	-0.562495	0.097719	-0.409360	-0.003494	0.018226	1.019313	-0.562085	0.004912	0	0.259177	-0.198347	-0.005092	0.086820	0.080209	0.605800	0.076229	0.041014	0.594630	0.051745	0.006838	0.606736	0.006654	0.099533	0.000000	-0.008754	-0.100373	-0.006989
7	8	0.080000	-0.020000	0.605800	0.072414	-0.054859	0.592478	0.047225	-0.091260	0.604529	0.053512	0.014737	-0.064368	0.006654	0.099533	0.000000	-0.005960	-0.100900	-0.007009	0.063610	0.057837	-0.076419	-0.368768	-0.095330	0.067419	1.066613	-0.701563	0.116387	-0.357420	-0.046021	0.023701	1.083711	-0.733996	0.057375	-0.437934	-0.048798	0.070348	1.043814	-0.570169	0.104441	-0.417285	-0.003750	0.023248	1.035139	-0.568162	0.011551	0	0.259017	-0.198482	-0.005092	0.086809	0.080166	0.605800	0.079500	0.045248	0.592478	0.054599	0.008649	0.604529	0.006654	0.099533	0.000000	-0.005960	-0.100900	-0.007009
8	9	0.080000	-0.020000	0.605800	0.075521	-0.051301	0.590703	0.047330	-0.089294	0.602361	0.054220	0.014130	-0.063818	0.006654	0.099533	0.000000	-0.005671	-0.101346	-0.007238	0.066486	0.059822	-0.075476	-0.365085	-0.099250	0.073926	1.071827	-0.711195	0.123039	-0.381780	-0.056101	0.029063	1.134618	-0.760622	0.068588	-0.442017	-0.050084	0.078878	1.058702	-0.577372	0.117684	-0.424248	-0.007312	0.030185	1.051731	-0.574105	0.017272	0	0.259287	-0.198254	-0.005092	0.086827	0.080238	0.605800	0.082624	0.048899	0.590703	0.054768	0.010659	0.602361	0.006654	0.099533	0.000000	-0.005671	-0.101346	-0.007238
9	10	0.080000	-0.020000	0.605800	0.078440	-0.048359	0.589251	0.047663	-0.087485	0.600497	0.055017	0.013461	-0.063252	0.006654	0.099533	0.000000	-0.004243	-0.102479	-0.007091	0.069206	0.061176	-0.074498	-0.360845	-0.101727	0.080546	1.075318	-0.719712	0.128466	-0.412575	-0.066869	0.034753	1.192868	-0.788122	0.080398	-0.446533	-0.052829	0.089244	1.070020	-0.584060	0.130363	-0.436332	-0.014701	0.038167	1.069969	-0.579579	0.025550	0	0.259699	-0.197903	-0.005092	0.086854	0.080349	0.605800	0.085582	0.051976	0.589251	0.055206	0.012538	0.600497	0.006654	0.099533	0.000000	-0.004243	-0.102479	-0.007091
