tick	walking_tick	ref_zmp_x	ref_zmp_y	ref_zmp_z	target_com_stance_x	target_com_stance_y	target_com_stance_z	com_stance_x	com_stance_y	com_stance_z	com_global_x	com_global_y	com_global_z	lfoot_x	lfoot_y	lfoot_z	rfoot_x	rfoot_y	rfoot_z	target_com_global_x	target_com_global_y	target_com_global_z	q_leg_desired[0..11]	q_leg_meas[0..11]	phase_indicator	swing_target_x	swing_target_y	swing_target_z	ref_vrp_world_x	ref_vrp_world_y	ref_vrp_world_z	target_com_world_x	target_com_world_y	target_com_world_z	com_world_x	com_world_y	com_world_z	stance_foot_x	stance_foot_y	stance_foot_z	swing_foot_x	swing_foot_y	swing_foot_z
0	1	0.003879	-0.093362	0.614339	0.046189	-0.105373	0.614854	0.045767	-0.106303	0.615330	0.048913	0.020240	-0.066776	0.004936	0.101879	0.000000	-0.004936	-0.101879	-0.005453	0.048930	0.021260	-0.067253	-0.369909	-0.019791	0.012214	0.963561	-0.593773	0.023257	-0.332306	0.031015	-0.017025	0.918328	-0.596833	-0.027907	-0.399491	-0.031753	0.034685	0.962982	-0.528459	0.039369	-0.382413	0.015681	0.001058	0.956505	-0.531386	-0.024542	0	0.254994	-0.198073	-0.005453	0.008834	0.008517	0.614339	0.051145	-0.003485	0.614854	0.050724	-0.004415	0.615330	0.004936	0.101879	0.000000	-0.004936	-0.101879	-0.005453
1	2	0.024949	-0.073057	0.611975	0.048557	-0.100217	0.612234	0.044385	-0.105985	0.614862	0.049148	0.020205	-0.066653	0.004936	0.101879	0.000000	-0.006379	-0.102181	-0.005808	0.050664	0.027161	-0.069281	-0.372519	-0.027675	0.017090	0.978786	-0.606503	0.032524	-0.335960	0.023093	-0.012848	0.936385	-0.611119	-0.018953	-0.403454	-0.031242	0.037645	0.966544	-0.531065	0.043285	-0.383308	0.013635	0.001714	0.958636	-0.531612	-0.024091	0	0.255756	-0.197436	-0.005453	0.030085	0.028890	0.611975	0.053768	0.001795	0.612234	0.049611	-0.003985	0.614862	0.004936	0.101879	0.000000	-0.006379	-0.102181	-0.005808
2	3	0.050095	-0.048821	0.609155	0.052469	-0.092049	0.608177	0.044418	-0.106009	0.614077	0.049322	0.020066	-0.066477	0.004936	0.101879	0.000000	-0.006118	-0.102563	-0.006023	0.051082	0.036085	-0.072377	-0.375510	-0.040275	0.024931	1.000991	-0.625981	0.047361	-0.339994	0.010469	-0.005999	0.961819	-0.632398	-0.004595	-0.404417	-0.030526	0.041488	0.972007	-0.536407	0.050892	-0.385583	0.011539	0.003107	0.964763	-0.534468	-0.019062	0	0.256406	-0.196890	-0.005453	0.055271	0.053304	0.609155	0.057856	0.010088	0.608177	0.049874	-0.003911	0.614077	0.004936	0.101879	0.000000	-0.006118	-0.102563	-0.006023
3	4	0.071165	-0.028515	0.606791	0.056907	-0.083285	0.603956	0.044406	-0.105804	0.612716	0.049637	0.019918	-0.066124	0.004936	0.101879	0.000000	-0.005855	-0.102541	-0.006246	0.051988	0.045567	-0.074885	-0.377231	-0.053968	0.033449	1.022430	-0.646101	0.063480	-0.342733	-0.003211	0.001568	0.986547	-0.654356	0.011035	-0.407528	-0.030876	0.044702	0.982429	-0.542545	0.057267	-0.389648	0.010235	0.004928	0.975808	-0.538463	-0.014736	0	0.256899	-0.196474	-0.005453	0.076286	0.073831	0.606791	0.062389	0.018969	0.603956	0.050036	-0.003631	0.612716	0.004936	0.101879	0.000000	-0.005855	-0.102541	-0.006246
4	5	0.080000	-0.020000	0.605800	0.061256	-0.075241	0.600213	0.044387	-0.105072	0.610925	0.050121	0.019618	-0.065669	0.004936	0.101879	0.000000	-0.005887	-0.102732	-0.006508	0.053453	0.053726	-0.076381	-0.377348	-0.066726	0.041298	1.039890	-0.663923	0.078448	-0.343703	-0.015921	0.008655	1.006881	-0.673790	0.025582	-0.413058	-0.031191	0.049550	0.996329	-0.551159	0.066795	-0.395835	0.008454	0.008357	0.990023	-0.545075	-0.011984	0	0.257462	-0.195998	-0.005453	0.085102	0.082555	0.605800	0.066826	0.027158	0.600213	0.050210	-0.002815	0.610925	0.004936	0.101879	0.000000	-0.005887	-0.102732	-0.006508
5	6	0.080000	-0.020000	0.605800	0.065290	-0.068287	0.597084	0.044736	-0.104001	0.608836	0.050832	0.019308	-0.065170	0.004936	0.101879	0.000000	-0.005719	-0.102458	-0.006845	0.055108	0.060291	-0.076922	-0.376070	-0.077564	0.048575	1.053163	-0.679018	0.091476	-0.343426	-0.026692	0.015392	1.022698	-0.690036	0.038267	-0.420362	-0.031813	0.055750	1.011925	-0.560245	0.077095	-0.404809	0.007406	0.013124	1.006112	-0.552148	-0.007440	0	0.257768	-0.195739	-0.005453	0.085122	0.082638	0.605800	0.070870	0.034213	0.597084	0.050655	-0.001693	0.608836	0.004936	0.101879	0.000000	-0.005719	-0.102458	-0.006845
6	7	0.080000	-0.020000	0.605800	0.068986	-0.062380	0.594502	0.044658	-0.102638	0.606456	0.051699	0.018900	-0.064539	0.004936	0.101879	0.000000	-0.005738	-0.102745	-0.007180	0.057609	0.065565	-0.076493	-0.373690	-0.086183	0.055767	1.062989	-0.691852	0.102558	-0.348413	-0.036607	0.021807	1.045299	-0.707816	0.050054	-0.428032	-0.033287	0.060585	1.030349	-0.570493	0.085757	-0.413391	0.006247	0.018869	1.024205	-0.559341	-0.002535	0	0.257569	-0.195908	-0.005453	0.085109	0.082584	0.605800	0.074469	0.040109	0.594502	0.050496	-0.000362	0.606456	0.004936	0.101879	0.000000	-0.005738	-0.102745	-0.007180
7	8	0.080000	-0.020000	0.605800	0.072391	-0.057378	0.592370	0.044977	-0.100871	0.604187	0.052498	0.018405	-0.063994	0.004936	0.101879	0.000000	-0.005808	-0.102749	-0.007571	0.059949	0.069274	-0.075810	-0.370093	-0.092893	0.062891	1.069313	-0.702469	0.111980	-0.364464	-0.046948	0.027814	1.084886	-0.731512	0.061912	-0.436145	-0.035563	0.065768	1.047146	-0.577743	0.096105	-0.421990	0.004295	0.024199	1.040388	-0.565834	0.002250	0	0.257378	-0.196070	-0.005453	0.085097	0.082533	0.605800	0.077793	0.045094	0.592370	0.050735	0.001379	0.604187	0.004936	0.101879	0.000000	-0.005808	-0.102749	-0.007571
8	9	0.080000	-0.020000	0.605800	0.075556	-0.053162	0.590613	0.045309	-0.098784	0.601955	0.053371	0.017788	-0.063417	0.004936	0.101879	0.000000	-0.005210	-0.103471	-0.007811	0.062581	0.071746	-0.074760	-0.366102	-0.097798	0.070046	1.074002	-0.711924	0.119823	-0.388603	-0.057894	0.033795	1.135416	-0.758000	0.074220	-0.442042	-0.038068	0.071392	1.063628	-0.585674	0.110426	-0.429966	0.001150	0.030734	1.056930	-0.572138	0.010976	0	0.257205	-0.196216	-0.005453	0.085086	0.082486	0.605800	0.080894	0.049291	0.590613	0.050994	0.003441	0.601955	0.004936	0.101879	0.000000	-0.005210	-0.103471	-0.007811
9	10	0.080000	-0.020000	0.605800	0.078526	-0.049647	0.589176	0.045798	-0.096655	0.599963	0.054215	0.017156	-0.062872	0.004936	0.101879	0.000000	-0.004306	-0.104276	-0.007937	0.065211	0.073370	-0.073659	-0.361584	-0.101130	0.077240	1.076982	-0.720258	0.126291	-0.419168	-0.069340	0.040061	1.193224	-0.785293	0.086950	-0.447709	-0.042295	0.079066	1.076471	-0.593269	0.125369	-0.440610	-0.002778	0.040564	1.073727	-0.577250	0.019001	0	0.256789	-0.196568	-0.005453	0.085059	0.082374	0.605800	0.083768	0.052719	0.589176	0.051332	0.005509	0.599963	0.004936	0.101879	0.000000	-0.004306	-0.104276	-0.007937
